# P	count	tag	form	lemma	
1.0	13	NOUN	дней	день	
1.0	3	VERB	встретил	встретить	
1.0	2	NOUN	полицейского	полицейский	
1.0	11	DET	мои	мой	
1.0	8	ADJ	китайские	китайский	
0.5	2	NOUN	знакомые	знакомый	
1.0	1	VERB	утверждали	утверждать	
1.0	1	ADJ	спокойный	спокойный	
1.0	1	VERB	залезть	залезть	
1.0	1	NOUN	карман	карман	
1.0	19	NOUN	проблема	проблема	
1.0	2	VERB	передвигаться	передвигаться	
1.0	2	ADJ	юная	юный	
1.0	1	NOUN	девушка	девушка	
1.0	2	ADJ	темной	темный	
1.0	1	NOUN	улочке	улочка	
1.0	1	ADJ	пьяная	пьяный	
1.0	3	ADJ	серьезное	серьезный	
1.0	6	NOUN	привет	привет	
1.0	1	NOUN	мисс	мисс	
1.0	1	VERB	тронет	трогать	
1.0	1	ADJ	милы	милый	
1.0	1	ADJ	улыбчивы	улыбчивый	
1.0	4	NOUN	европейцы	европеец	
0.5	8	ADJ	угодно	угодный	
1.0	2	ADJ	идеальные	идеальный	
1.0	4	DET	мое	мой	
1.0	2	ADJ	детское	детский	
1.0	1	ADJ	одинаковы	одинаковый	
1.0	15	ADV	вскоре	вскоре	
0.03	16	VERB	начало	начать	
1.0	1	VERB	рассеиваться	рассеиваться	
1.0	1	VERB	угадывать	угадывать	
0.83	6	ADV	случайно	случайно	
0.57	7	ADJ	другом	другой	
1.0	9	NOUN	районе	район	
1.0	2	VERB	дошло	дойти	
1.0	2	ADV	реально	реально	
1.0	4	NOUN	открытие	открытие	
1.0	6	ADJ	маленькие	маленький	
1.0	6	VERB	растут	расти	
1.0	1	ADJ	бравых	бравый	
1.0	1	NOUN	парней	парень	
1.0	10	ADJ	основной	основной	
1.0	2	ADV	сплошь	сплошь	
1.0	1	VERB	попадались	попадаться	
1.0	4	NOUN	ребята	ребята	
1.0	9	NOUN	питание	питание	
1.0	1	VERB	пояснили	пояснить	
0.67	3	ADV	нормально	нормально	
1.0	1	VERB	питаются	питаться	
1.0	2	VERB	выросли	вырасти	
1.0	4	ADJ	китайских	китайский	
1.0	1	NOUN	девушек	девушка	
1.0	3	VERB	добавил	добавить	
1.0	2	ADV	мысленно	мысленно	
1.0	1	NOUN	косметика	косметика	
1.0	2	NOUN	одежда	одежда	
1.0	3	NOUN	китаянки	китаянка	
1.0	2	VERB	выглядят	выглядеть	
0.89	9	ADV	прекрасно	прекрасно	
1.0	2	VERB	одеваются	одеваться	
1.0	2	NOUN	слава	слава	
1.0	1	ADJ	европейско	европейский	
1.0	3	NOUN	манере	манера	
1.0	1	NOUN	балахоны	балахон	
1.0	1	NOUN	мешковину	мешковина	
1.0	1	NOUN	майки	майка	
1.0	1	ADJ	бабушкины	бабушкин	
1.0	1	NOUN	кофты	кофта	
1.0	2	NOUN	объектом	объект	
1.0	1	ADJ	сексуального	сексуальный	
1.0	5	NOUN	интереса	интерес	
1.0	6	ADV	ровно	ровно	
1.0	13	ADV	наоборот	наоборот	
1.0	4	PROPN	украине	Украина	
1.0	1	ADV	радостно	радостно	
1.0	3	VERB	несут	нести	
0.01	18	NOUN	стать	стать	
1.0	1	VERB	подросла	подрасти	
1.0	3	VERB	проходили	проходить	
1.0	1	ADV	идеально	идеально	
1.0	2	ADJ	красивых	красивый	
1.0	2	ADJ	длинных	длинный	
1.0	1	NOUN	ногах	нога	
1.0	2	NOUN	китаянок	китаянка	
1.0	2	ADJ	процентном	процентный	
1.0	1	NOUN	москвичек	москвичка	
1.0	1	NOUN	киевлянок	киевлянка	
1.0	2	ADJ	местному	местный	
1.0	1	PROPN	мтv	МТV	
1.0	1	VERB	догонят	догнать	
1.0	2	NOUN	качеству	качество	
1.0	4	NOUN	количеству	количество	
0.33	3	NOUN	mtv	мтв	
1.0	9	DET	каждой	каждый	
1.0	1	VERB	смотрю	смотреть	
1.0	2	ADJ	местное	местный	
0.67	3	PROPN	mtv	МТВ	
1.0	12	ADV	во-первых	во-первых	
1.0	2	VERB	поняли	понять	
1.0	2	VERB	выявить	выявить	
0.89	9	ADV	насколько	насколько	
1.0	2	ADJ	конкретной	конкретный	
1.0	2	VERB	зафиксировал	фиксировать	
1.0	1	VERB	поющие	петь	
1.0	1	ADJ	прекрасны	прекрасный	
1.0	4	ADJ	китайского	китайский	
1.0	1	VERB	побеждать	побеждать	
1.0	2	NOUN	видах	вид	
1.0	8	NOUN	спорта	спорт	
1.0	1	NOUN	конкурсах	конкурс	
1.0	2	NOUN	красоты	красота	
1.0	12	ADV	во-вторых	во-вторых	
1.0	3	NOUN	уровню	уровень	
1.0	1	NOUN	поп-музыки	поп-музыка	
1.0	3	VERB	оценить	оценить	
1.0	1	ADJ	эстетический	эстетический	
1.0	2	NOUN	вкус	вкус	
1.0	1	NOUN	народности	народность	
1.0	2	ADJ	китайская	китайский	
1.0	1	NOUN	поп-музыка	поп-музыка	
1.0	5	DET	никакой	никакой	
1.0	2	NOUN	специфики	специфика	
1.0	1	NOUN	мелодика	мелодика	
1.0	10	NOUN	большинства	большинство	
1.0	1	NOUN	песен	песня	
1.0	1	ADV	унифицированно	унифицированно	
0.67	3	ADJ	европейская	европейский	
1.0	1	VERB	запоминающихся	запоминаться	
1.0	1	NOUN	мелодий	мелодия	
1.0	3	VERB	научились	научиться	
1.0	3	NOUN	музыку	музыка	
1.0	7	PROPN	западе	Запад	
1.0	1	VERB	сыграно	сыграть	
1.0	1	VERB	сведено	свести	
1.0	1	ADV	безупречно	безупречно	
1.0	1	NOUN	самодеятельности	самодеятельность	
0.25	4	ADV	короче	коротко	
1.0	4	ADJ	китайское	китайский	
1.0	10	VERB	скажем	сказать	
1.0	1	ADJ	австрийского	австрийский	
1.0	2	ADJ	польского	польский	
1.0	1	ADJ	забавный	забавный	
1.0	33	NOUN	момент	момент	
1.0	2	VERB	поют	петь	
1.0	1	ADJ	китайском	китайский	
1.0	1	NOUN	экрана	экран	
1.0	10	VERB	идут	идти	
1.0	1	NOUN	субтитры	субтитр	
1.0	7	ADJ	китайский	китайский	
1.0	14	NOUN	систему	система	
1.0	1	NOUN	тонов	тон	
1.0	1	NOUN	пении	пение	
1.0	1	VERB	сделанных	делать	
1.0	2	NOUN	манер	манер	
1.0	1	NOUN	поп-песен	поп-песня	
0.75	4	ADV	неизбежно	неизбежно	
1.0	1	VERB	теряется	теряться	
1.0	11	NOUN	итоге	итог	
1.0	39	VERB	могут	мочь	
1.0	3	NOUN	песни	песня	
1.0	9	NOUN	женщин	женщина	
1.0	5	NOUN	мужчин	мужчина	
1.0	14	PROPN	китае	Китай	
1.0	1	NOUN	полубог	полубог	
1.0	17	NOUN	начале	начало	
1.0	2	VERB	представлялся	представлять	
1.0	1	NOUN	посланец	посланец	
1.0	2	NOUN	расы	раса	
1.0	7	ADV	безусловно	безусловно	
1.0	2	ADJ	успешной	успешный	
1.0	1	NOUN	печали	печаль	
1.0	1	VERB	поведали	поведать	
1.0	1	ADJ	прекрасные	прекрасный	
1.0	6	NOUN	товарищи	товарищ	
1.0	1	VERB	живущие	жить	
0.83	6	ADV	похоже	похоже	
1.0	1	VERB	приходишь	приходить	
1.0	2	ADJ	ночной	ночной	
1.0	2	NOUN	клуб	клуб	
1.0	6	DET	моих	мой	
1.0	1	NOUN	знакомцев	знакомец	
1.0	1	ADJ	очаровательный	очаровательный	
1.0	1	NOUN	блондин	блондин	
1.0	2	VERB	встречаются	встречаться	
1.0	1	ADJ	сногсшибательные	сногсшибательный	
1.0	3	VERB	смотрят	смотреть	
1.0	3	ADJ	белых	белый	
1.0	4	ADV	наверняка	наверняка	
1.0	28	NOUN	денег	деньги	
1.0	1	ADJ	среднестатистический	среднестатистический	
1.0	2	NOUN	китаец	китаец	
1.0	2	ADJ	богаче	богатый	
1.0	2	ADJ	среднестатистического	среднестатистический	
1.0	1	ADJ	белого	белый	
1.0	1	ADJ	богатый	богатый	
1.0	1	ADJ	богатого	богатый	
1.0	1	NOUN	туриста	турист	
1.0	1	ADV	нефига	нефига	
1.0	1	VERB	ловить	ловить	
1.0	1	VERB	ловят	ловить	
1.0	1	VERB	приезжать	приезжать	
1.0	1	NOUN	самоваром	самовар	
1.0	1	VERB	догадались	догадаться	
1.0	3	NOUN	эмигранты	эмигрант	
1.0	1	NOUN	подбор	подбор	
1.0	1	ADJ	чудесные	чудесный	
1.0	1	ADJ	милые	милый	
1.0	19	ADJ	самые	самый	
1.0	1	NOUN	семей	семья	
1.0	1	VERB	попавших	попасть	
1.0	5	PROPN	европу	Европа	
1.0	3	PROPN	америку	Америка	
1.0	1	VERB	стремящихся	стремиться	
1.0	14	ADV	быстрее	быстро	
0.56	9	NOUN	прошлом	прошлое	
1.0	14	NOUN	дети	ребенок	
1.0	1	ADV	по-русски	по-русски	
1.0	2	ADJ	русское	русский	
1.0	1	VERB	читают	читать	
1.0	3	VERB	слушают	слушать	
1.0	3	ADJ	русскую	русский	
1.0	2	NOUN	гражданство	гражданство	
1.0	1	ADJ	двойное	двойной	
0.36	25	PRON	этому	это	
1.0	1	NOUN	американцем	американец	
1.0	1	VERB	отличишь	отличить	
1.0	1	NOUN	французом	француз	
1.0	1	VERB	постараться	стараться	
1.0	1	NOUN	немцем	немец	
1.0	1	NOUN	китайцем	китаец	
0.25	4	NOUN	русскому	русский	
1.0	2	VERB	стараться	стараться	
1.0	1	ADV	незачем	незачем	
1.0	1	ADJ	доброжелательны	доброжелательный	
1.0	1	ADJ	любопытны	любопытный	
1.0	1	NOUN	иностранцам	иностранец	
0.07	55	ADJ	просто	простой	
1.0	2	VERB	раствориться	раствориться	
1.0	1	NOUN	китайстве	китайство	
1.0	1	ADJ	инородным	инородный	
1.0	1	NOUN	телом	тело	
1.0	1	ADJ	безусловная	безусловный	
1.0	1	NOUN	империя	империя	
1.0	3	NUM	56	56	
1.0	2	NOUN	национальностей	национальность	
1.0	2	NOUN	языков	язык	
1.0	1	NUM	235	235	
1.0	1	VERB	торопится	торопиться	
1.0	1	NOUN	этносы	этнос	
0.75	4	ADV	подряд	подряд	
1.0	6	ADJ	отдельные	отдельный	
1.0	2	ADJ	временные	временный	
1.0	2	NOUN	неприятности	неприятность	
1.0	1	VERB	распадется	распасться	
1.0	5	ADP	вопреки	вопреки	
1.0	1	NOUN	предсказаниям	предсказание	
1.0	2	ADJ	чудесных	чудесный	
1.0	1	NOUN	мыслителей	мыслитель	
1.0	8	NOUN	итогам	итог	
1.0	1	NOUN	распада	распад	
1.0	1	ADV	страстно	страстно	
1.0	1	VERB	доказывали	доказывать	
1.0	1	VERB	распадаются	распадаться	
1.0	3	VERB	думается	думаться	
1.0	1	NOUN	уверенностью	уверенность	
1.0	1	VERB	продолжат	продолжить	
1.0	1	VERB	дай	дать	
1.0	6	VERB	пойдет	пойти	
1.0	1	VERB	трещать	трещать	
1.0	1	NOUN	швам	шов	
1.0	5	ADJ	общие	общий	
1.0	1	VERB	обманули	обмануть	
0.35	23	NOUN	русские	русский	
1.0	1	ADV	наряду	наряду	
1.0	1	ADJ	желтыми	желтый	
1.0	1	NOUN	уйгурами	уйгур	
1.0	1	NOUN	вьетами	вьет	
1.0	2	NOUN	наций	нация	
1.0	1	ADJ	реальный	реальный	
1.0	1	NOUN	представительство	представительство	
1.0	4	NOUN	парламенте	парламент	
1.0	1	NOUN	эмигрантам	эмигрант	
1.0	1	NOUN	волн	волна	
1.0	2	ADJ	прямого	прямой	
1.0	1	NOUN	потомками	потомок	
1.0	1	NOUN	старообрядцев	старообрядец	
1.0	4	VERB	сохранять	сохранять	
1.0	1	VERB	позабытые	позабыть	
1.0	1	NOUN	обычаи	обычай	
1.0	1	ADJ	новейшими	новый	
1.0	1	NOUN	эмигрантами	эмигрант	
1.0	1	VERB	общаются	общаться	
1.0	1	ADV	постольку-поскольку	постольку-поскольку	
1.0	1	ADJ	туристические	туристический	
1.0	2	NOUN	зоны	зона	
1.0	4	VERB	попав	попасть	
1.0	1	ADJ	туристическую	туристический	
1.0	1	VERB	услышишь	слышать	
1.0	1	VERB	увидишь	видеть	
0.5	2	ADJ	знакомые	знакомый	
1.0	1	ADJ	поддатые	поддатый	
1.0	1	VERB	поздороваешься	здороваться	
1.0	8	NOUN	границей	граница	
1.0	1	NOUN	соотечественником	соотечественник	
1.0	4	NOUN	случаев	случай	
1.0	1	VERB	посмотрит	смотреть	
1.0	1	ADV	неприветливо	неприветливо	
1.0	7	VERB	ответить	ответить	
1.0	1	VERB	читается	читать	
1.0	1	NOUN	взгляде	взгляд	
0.85	13	ADJ	понятно	понятный	
1.0	3	ADJ	особенная	особенный	
1.0	2	NOUN	порода	порода	
0.1	10	NOUN	русских	русский	
1.0	1	VERB	бегают	бегать	
1.0	1	VERB	суетятся	суетиться	
1.0	1	NOUN	форма	форма	
1.0	1	ADJ	быдловатая	быдловатый	
1.0	1	NOUN	наглость	наглость	
1.0	1	VERB	выдавили	выдавить	
1.0	1	NOUN	раба	раб	
1.0	1	VERB	велели	велеть	
1.0	1	PART	б	бы	
1.0	1	VERB	выдавливали	выдавливать	
1.0	1	ADJ	восхитителен	восхитительный	
1.0	3	VERB	посмотреть	смотреть	
1.0	1	VERB	пересказывать	пересказывать	
1.0	5	PART	ж	же	
1.0	1	NOUN	путеводитель	путеводитель	
1.0	1	ADJ	военная	военный	
1.0	2	NOUN	угроза	угроза	
1.0	1	ADV	вот-вот	вот-вот	
1.0	1	VERB	завоюют	завоевать	
1.0	16	PROPN	россию	Россия	
1.0	2	ADV	периодически	периодически	
1.0	3	VERB	поддерживал	поддерживать	
1.0	2	DET	любому	любой	
1.0	1	ADJ	нормальному	нормальный	
1.0	5	ADJ	большим	больший	
1.0	1	VERB	развалит	развалять	
1.0	11	NOUN	страну	страна	
1.0	1	VERB	обживаются	обживаться	
1.0	1	ADV	холодно	холодно	
1.0	1	ADV	бедно	бедно	
1.0	1	ADJ	дальневосточный	дальневосточный	
1.0	1	NOUN	овир	овир	
1.0	2	VERB	докладывает	докладывать	
1.0	2	VERB	приезжает	приезжать	
1.0	6	PROPN	китая	Китай	
1.0	1	VERB	уезжает	уезжать	
1.0	4	ADJ	90-е	90-й	
1.0	1	ADJ	бедного	бедный	
1.0	1	VERB	рассказывали	рассказывать	
0.83	6	ADJ	обязаны	обязанный	
1.0	1	VERB	потерпеть	потерпеть	
1.0	13	ADJ	новую	новый	
1.0	1	ADJ	самозваную	самозваный	
1.0	1	NOUN	буржуазию	буржуазия	
1.0	1	NOUN	накопление	накопление	
1.0	4	NOUN	капитала	капитал	
1.0	1	ADJ	грабительским	грабительский	
1.0	1	VERB	нарожают	нарожать	
1.0	1	VERB	закончат	закончить	
1.0	2	PROPN	оксфорд	Оксфорд	
1.0	1	VERB	поднимут	поднять	
1.0	4	NOUN	колен	колено	
1.0	1	NOUN	социализм	социализм	
1.0	9	VERB	строить	строить	
1.0	1	NOUN	капитализм	капитализм	
1.0	3	VERB	разрешить	разрешить	
1.0	1	VERB	успокаивали	успокаивать	
1.0	1	VERB	томили	томить	
1.0	2	NOUN	ожиданием	ожидание	
1.0	2	ADJ	мировым	мировой	
1.0	2	NOUN	производству	производство	
1.0	4	NOUN	видов	вид	
1.0	2	ADJ	промышленной	промышленный	
1.0	11	ADV	ныне	ныне	
1.0	2	VERB	располагают	располагать	
1.0	8	NOUN	половиной	половина	
1.0	2	ADJ	мировых	мировой	
1.0	2	ADJ	валютных	валютный	
1.0	3	NOUN	запасов	запас	
1.0	1	VERB	располагаем	располагать	
1.0	1	NOUN	офшорами	офшор	
1.0	2	NOUN	предупреждение	предупреждение	
1.0	3	VERB	воевали	воевать	
1.0	4	NOUN	пределами	предел	
1.0	1	NOUN	отчет	отчет	
1.0	1	VERB	разрешили	разрешить	
1.0	2	VERB	решают	решать	
1.0	10	NOUN	проблему	проблема	
1.0	2	PROPN	тайваня	Тайвань	
1.0	6	ADJ	военных	военный	
1.0	1	NOUN	ресурсах	ресурс	
1.0	4	VERB	решить	решить	
1.0	2	VERB	добраться	добраться	
1.0	3	PROPN	тайвань	Тайвань	
1.0	3	ADV	исторически	исторически	
1.0	8	NOUN	остров	остров	
1.0	2	NUM	1949	1949	
1.0	1	VERB	отделился	отделиться	
1.0	2	ADJ	коммунистического	коммунистический	
1.0	1	VERB	присоединится	присоединиться	
1.0	1	ADV	родом	родом	
1.0	1	ADJ	многолетней	многолетний	
1.0	1	ADJ	тайваньской	тайваньский	
1.0	1	VERB	обещало	обещать	
1.0	1	VERB	оставит	оставить	
1.0	1	ADJ	неразрешенной	неразрешенный	
1.0	1	NOUN	воз	воз	
1.0	15	DET	любой	любой	
1.0	1	ADJ	кремлевский	кремлевский	
1.0	5	NOUN	сын	сын	
1.0	2	NOUN	неба	небо	
1.0	1	ADV	невзирая	невзирая	
1.0	16	NOUN	море	море	
1.0	2	NOUN	танки	танк	
1.0	1	VERB	грозят	грозить	
0.44	9	PRON	всему	все	
1.0	3	ADJ	отдельным	отдельный	
1.0	5	ADV	якобы	якобы	
1.0	2	VERB	рисуют	рисовать	
1.0	1	NOUN	картах	карт	
1.0	5	ADJ	большим	большой	
1.0	2	PROPN	урала	Урал	
1.0	2	VERB	доходит	доходить	
1.0	2	PROPN	монголию	Монголия	
1.0	2	VERB	закрашивают	закрашивать	
1.0	1	NOUN	владения	владение	
1.0	1	ADJ	соседних	соседний	
1.0	1	VERB	норовят	норовить	
1.0	1	VERB	перекрасить	перекрошить	
1.0	2	NOUN	частями	часть	
1.0	4	ADV	целиком	целиком	
1.0	4	VERB	рисовать	рисовать	
1.0	3	NOUN	краски	краска	
1.0	2	ADV	полно	полно	
1.0	1	ADJ	здравого	здравый	
1.0	1	NOUN	смысла	смысл	
1.0	1	NOUN	карт	карт	
1.0	2	PROPN	китаем	Китай	
1.0	2	VERB	покажите	показать	
1.0	1	NOUN	политкорректность	политкорректность	
0.33	3	NOUN	русским	русский	
1.0	5	VERB	относятся	относиться	
1.0	3	NOUN	темы	тема	
1.0	1	ADJ	кровавый	кровавый	
1.0	3	PROPN	чечню	Чечня	
1.0	1	PROPN	абхазию	Абхазия	
1.0	1	ADJ	имперские	имперский	
1.0	1	NOUN	замашки	замашка	
1.0	10	PROPN	европы	Европа	
1.0	2	VERB	относиться	относиться	
1.0	1	NOUN	интеллигенция	интеллигенция	
1.0	2	VERB	помнит	помнить	
1.0	1	ADJ	великую	великий	
1.0	1	ADJ	старшее	старший	
1.0	5	NOUN	поколение	поколение	
1.0	1	VERB	смотрело	смотреть	
1.0	6	ADJ	советские	советский	
1.0	2	NOUN	фильмы	фильм	
1.0	1	ADJ	всекитайскому	всекитайский	
1.0	15	NOUN	партия	партия	
1.0	1	VERB	крути	крутить	
1.0	2	ADJ	коммунистическая	коммунистический	
1.0	3	VERB	забыли	забыть	
1.0	10	ADV	откуда	откуда	
1.0	19	VERB	считают	считать	
1.0	2	NOUN	зараза	зараза	
1.0	1	NOUN	столкновений	столкновение	
1.0	1	VERB	закончились	закончиться	
1.0	3	DET	нашу	наш	
1.0	6	NOUN	пользу	польза	
1.0	1	VERB	прибавило	прибавить	
1.0	3	NOUN	веса	вес	
1.0	2	NOUN	японцев	японец	
1.0	1	NOUN	японцы	японец	
1.0	10	ADJ	мировой	мировой	
1.0	1	VERB	оккупировали	оккупировать	
1.0	1	VERB	устроили	устроить	
1.0	1	NOUN	геноцид	геноцид	
1.0	1	VERB	истребив	истребить	
1.0	2	NOUN	миллион	миллион	
1.0	10	ADJ	вторая	второй	
1.0	3	ADJ	мировая	мировой	
1.0	5	VERB	закончилась	закончиться	
1.0	2	ADJ	японская	японский	
1.0	1	NOUN	сторона	сторона	
1.0	1	VERB	подумала	подумать	
1.0	1	VERB	покаяться	каяться	
1.0	2	VERB	содеянное	содеять	
1.0	1	PROPN	нюрнбергского	Нюрнбергский	
1.0	5	NOUN	процесса	процесс	
1.0	1	VERB	устроила	устроить	
1.0	1	ADJ	немаловажный	немаловажный	
1.0	1	VERB	покаемся	каяться	
1.0	6	NOUN	веке	век	
1.0	1	VERB	покаялись	каяться	
1.0	3	NOUN	немцы	немец	
1.0	1	NOUN	покаянцев	покаянец	
1.0	5	VERB	отправить	отправить	
1.0	2	PROPN	японию	Япония	
1.0	2	VERB	займутся	заняться	
1.0	2	NOUN	пропагандой	пропаганда	
1.0	2	ADJ	китайскими	китайский	
1.0	2	NOUN	товарищами	товарищ	
1.0	3	VERB	посмотрим	смотреть	
1.0	4	NOUN	пропаганды	пропаганда	
1.0	1	VERB	депортируют	депортировать	
1.0	1	NOUN	пропагандистов	пропагандист	
1.0	7	PROPN	японии	Япония	
1.0	3	NOUN	коммунизм	коммунизм	
1.0	2	ADJ	вечный	вечный	
1.0	5	NOUN	блок	блок	
1.0	1	ADJ	номинальный	номинальный	
1.0	4	ADJ	красных	красный	
1.0	1	NOUN	галстуков	галстук	
1.0	1	NOUN	шествий	шествие	
1.0	1	NOUN	агитпропа	агитпроп	
1.0	5	ADJ	партийных	партийный	
1.0	1	NOUN	резолюций	резолюция	
1.0	2	VERB	управляет	управлять	
1.0	2	PROPN	кпк	КПК	
1.0	1	ADV	номинально	номинально	
1.0	1	VERB	проворовался	провороваться	
1.0	2	NOUN	мэр	мэр	
1.0	1	PROPN	пекина	Пекин	
1.0	2	PROPN	лужкова	Лужков	
1.0	1	VERB	расстреляли	расстрелять	
0.5	2	ADV	нехорошо	нехорошо	
1.0	1	VERB	проявил	проявить	
1.0	8	NOUN	типа	тип	
1.0	1	PROPN	грызлова	Грызлов	
1.0	2	VERB	посадили	сажать	
1.0	14	NUM	18	18	
1.0	1	NOUN	губернаторам	губернатор	
1.0	8	NOUN	дел	дело	
1.0	5	NOUN	товарищей	товарищ	
1.0	1	VERB	имеющих	иметь	
1.0	2	NOUN	коррупция	коррупция	
1.0	2	VERB	ответили	ответить	
1.0	1	ADJ	несопоставимых	несопоставимый	
1.0	1	NOUN	масштабах	масштаб	
1.0	1	ADJ	низовом	низовой	
1.0	13	NOUN	уровне	уровень	
1.0	3	PRON	кому-то	кто-то	
1.0	1	VERB	подарить	дарить	
1.0	1	NOUN	сигарет	сигарета	
1.0	1	NOUN	лавочка	лавочка	
1.0	1	NOUN	госучреждении	госучреждение	
1.0	2	VERB	продают	продавать	
1.0	1	NOUN	сигареты	сигарета	
1.0	1	NOUN	блоками	блок	
1.0	1	VERB	посмеялись	посмеяться	
1.0	1	NOUN	собеседники	собеседник	
1.0	11	NOUN	чиновники	чиновник	
1.0	1	VERB	сдают	сдавать	
1.0	1	NOUN	лавочку	лавочка	
1.0	1	VERB	забирают	забирать	
1.0	2	NOUN	баня	баня	
1.0	1	DET	моими	мой	
1.0	2	NOUN	баню	баня	
1.0	1	VERB	париться	париться	
1.0	1	NOUN	парилки	парилка	
1.0	3	NOUN	градусов	градус	
1.0	5	NUM	35	35	
1.0	2	ADJ	русская	русский	
1.0	1	VERB	нежились	нежиться	
1.0	1	NOUN	бассейнах	бассейн	
1.0	1	VERB	посещали	посещать	
1.0	2	NOUN	парилку	парилка	
1.0	10	NOUN	номер	номер	
1.0	1	VERB	забегали	забегать	
1.0	1	VERB	рыча	рычать	
1.0	1	ADV	по-китайски	по-китайски	
1.0	1	VERB	убегали	убегать	
1.0	2	NOUN	повод	повод	
1.0	1	NOUN	гордости	гордость	
1.0	2	VERB	рассказали	рассказать	
1.0	1	VERB	зашли	зайти	
1.0	1	ADV	непривычно	непривычно	
1.0	1	ADJ	стойкие	стойкий	
1.0	1	NOUN	жаре	жара	
1.0	4	ADV	никуда	никуда	
1.0	2	VERB	собирались	собираться	
1.0	1	NOUN	черти	черт	
1.0	1	ADJ	косоглазые	косоглазый	
1.0	1	VERB	расселись	рассесться	
1.0	1	ADV	исконно	исконно	
1.0	1	ADJ	добродушной	добродушный	
1.0	1	VERB	валите	валить	
1.0	1	NOUN	шутку	шутка	
1.0	1	ADJ	уверенные	уверенный	
1.0	1	ADV	блаженно	блаженно	
1.0	2	VERB	застывшие	застыть	
1.0	7	NOUN	пару	пар	
1.0	1	ADJ	казахский	казахский	
1.0	3	NOUN	цирк	цирк	
1.0	2	VERB	приехал	приехать	
1.0	1	NOUN	фокусники	фокусник	
1.0	1	NOUN	легкоатлеты	легкоатлет	
1.0	1	NOUN	борцы	борец	
1.0	2	VERB	закончилось	закончиться	
1.0	2	VERB	спросит	спросить	
1.0	1	NOUN	главка	главка	
1.0	1	ADV	нарочно	нарочно	
1.0	9	VERB	сделал	делать	
1.0	1	VERB	поиздеваться	поиздеваться	
1.0	1	NOUN	казахи	казах	
1.0	1	VERB	оценили	оценить	
1.0	3	NOUN	юмор	юмор	
1.0	4	VERB	пригласили	пригласить	
1.0	1	ADV	забесплатно	забесплатно	
1.0	2	NOUN	традиция	традиция	
1.0	1	NOUN	четвергам	четверг	
1.0	1	ADJ	банным	банный	
1.0	1	NOUN	процедурам	процедура	
0.62	8	ADJ	обязан	обязанный	
1.0	1	NOUN	приездом	приезд	
1.0	1	NOUN	бани	баня	
1.0	1	VERB	потребляли	потреблять	
1.0	2	NOUN	лягушек	лягушка	
1.0	1	NOUN	пивом	пиво	
1.0	1	VERB	заговорили	заговорить	
1.0	1	NOUN	литературу	литература	
0.83	6	ADJ	второе	второй	
1.0	11	NOUN	вещи	вещь	
1.0	1	VERB	разделить	разделить	
1.0	2	VERB	пошла	пойти	
1.0	2	NOUN	саке	саке	
1.0	1	NOUN	градус	градус	
1.0	1	VERB	поднимался	подниматься	
1.0	3	VERB	возник	возникнуть	
1.0	2	NOUN	спор	спор	
1.0	1	VERB	резюмировал	резюмировать	
1.0	2	NOUN	беседу	беседа	
1.0	3	NOUN	писатель	писатель	
1.0	1	VERB	позовем	звать	
1.0	1	VERB	разрешит	разрешить	
1.0	3	VERB	предложили	предложить	
1.0	2	NOUN	столом	стол	
1.0	1	VERB	позвали	звать	
1.0	2	VERB	прилетел	прилететь	
1.0	1	VERB	наелся	наесться	
0.5	2	ADV	ужасно	ужасно	
1.0	1	ADJ	вкусно	вкусный	
1.0	1	VERB	запил	запить	
1.0	1	ADV	прелестно	прелестно	
1.0	1	VERB	усугубили	усугубить	
1.0	1	NOUN	уткой	утка	
1.0	1	VERB	разрулили	разруливать	
1.0	3	NOUN	споры	спор	
1.0	6	NOUN	часы	часы	
1.0	1	NOUN	хулиганства	хулиганство	
1.0	3	VERB	купил	купить	
1.0	2	PROPN	rolex	Ролекс	
1.0	1	VERB	обставлено	обставить	
1.0	1	NOUN	продавцы	продавец	
1.0	1	ADJ	потайное	потайной	
1.0	4	NOUN	помещение	помещение	
1.0	1	NOUN	предосторожностями	предосторожность	
1.0	1	VERB	извлекли	извлечь	
1.0	1	NOUN	сейфа	сейф	
1.0	1	VERB	выбирай	выбирать	
1.0	10	NOUN	тысячи	тысяча	
1.0	2	NOUN	юаней	юань	
1.0	1	VERB	сторговались	сторговаться	
1.0	1	NUM	шестьсот	шестьсот	
1.0	5	VERB	учитывая	учитывать	
1.0	1	VERB	обошелся	обойтись	
1.0	2	NUM	триста	триста	
1.0	7	NOUN	часов	часы	
1.0	4	VERB	оказалась	оказаться	
1.0	2	NUM	двум	два	
1.0	1	NOUN	поездкам	поездка	
1.0	2	ADJ	официальное	официальный	
1.0	1	NOUN	бомбил	бомбила	
1.0	1	VERB	взирающих	взирать	
1.0	1	ADJ	кроличьими	кроличий	
1.0	2	NOUN	вокзалах	вокзал	
1.0	1	NOUN	аэропортах	аэропорт	
1.0	1	VERB	найдете	найти	
1.0	1	VERB	покупая	покупать	
1.0	6	VERB	делаю	делать	
1.0	5	VERB	знали	знать	
1.0	1	NOUN	обид	обида	
1.0	1	NOUN	благодарность	благодарность	
1.0	1	VERB	остановились	остановиться	
1.0	1	VERB	позабавить	забавить	
1.0	3	ADJ	бывших	бывший	
1.0	1	NOUN	полубогов	полубог	
